solver,preconditioner,n_rows,n_cols,sparsity,n_channels,solve_normal_equation,condition_est_before_pc,condition_est_after_pc,min_time_normal_eq_in_s,min_time_preconditioning_in_s,min_time_solver_in_s,median_time_normal_eq_in_s,median_time_preconditioning_in_s,median_time_solver_in_s,median_memory_normal_eq_in_mb,median_memory_preconditioning_in_mb,median_memory_solver_in_mb,residual_norm,iterations,converged
bilq,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.614331711,NaN,NaN,0.614331711,NaN,NaN,27.095296,NaN,,false
lslq,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002192028,NaN,NaN,0.003962876,NaN,NaN,3.011696,3.26317726803398e-5,17.0,true
qr,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002345245,NaN,NaN,0.003675659,NaN,NaN,1.471944,1.8662748522592894e-12,,true
cg_iterative,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diom,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.0020547,NaN,NaN,0.003629658,NaN,NaN,2.36672,2.3906560226342267e-5,11.0,true
unfold_robust,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.004264081,NaN,NaN,0.007135233,NaN,NaN,1.756232,NaN,,false
qmr,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.796363924,NaN,NaN,0.796363924,NaN,NaN,27.114224,NaN,,false
internal,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001773274,NaN,NaN,0.002996657,NaN,NaN,0.85612,1.3830885917465297e-12,,true
cgls_lanczos_shift,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002780992,NaN,NaN,0.0038134075,NaN,NaN,4.680704,1.3319121099629611e-5,14.0,true
lsqr,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002168664,NaN,NaN,0.003488258,NaN,NaN,2.466672,0.0002704478231725085,13.0,true
cgls,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002551702,NaN,NaN,0.004724405,NaN,NaN,4.525168,1.2979989691803137e-5,14.0,true
crls,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.019380675,NaN,NaN,0.0292676605,NaN,NaN,9.578432,109.67170866975708,12.0,true
lu,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001641998,NaN,NaN,0.002325218,NaN,NaN,1.637072,1.4245495860928927e-12,,true
lsmr,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.014941034,NaN,NaN,0.015330654,NaN,NaN,7.773624,109.671708669757,12.0,true
bicgstab,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001025442,NaN,NaN,0.0015966725,NaN,NaN,0.420632,4.021406994202117e-5,10.0,true
gmres_iterative,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001268988,NaN,NaN,0.001900432,NaN,NaN,0.895512,3.182141565234851e-5,12.0,true
bicgstabl,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001355461,NaN,NaN,0.00203811,NaN,NaN,1.093392,2.3002228532693692e-5,5.0,true
cg,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001192375,NaN,NaN,0.001957649,NaN,NaN,0.422656,4.86531360945063e-5,36.0,true
dqgmres,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001078833,NaN,NaN,0.0013055015,NaN,NaN,0.623896,3.182141556104972e-5,12.0,true
unfold_default,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.029982878,NaN,NaN,0.037110749,NaN,NaN,21.00576,109.67170866984836,,true
gmres,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00111514,NaN,NaN,0.001821815,NaN,NaN,0.557848,3.182141558516761e-5,12.0,true
klu,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001319223,NaN,NaN,0.002182871,NaN,NaN,0.704544,1.4604473076145087e-12,,true
bilq,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001078,NaN,NaN,0.00164856,NaN,NaN,0.433432,3.338585999637781e-5,12.0,true
lslq,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.014296207,NaN,NaN,0.014383581,NaN,NaN,7.764408,109.671708669757,12.0,true
qr,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.058377793,NaN,NaN,0.0745275395,NaN,NaN,134.979152,109.671708669757,,true
cg_iterative,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001473592,NaN,NaN,0.002789985,NaN,NaN,0.74216,4.865313632682764e-5,36.0,true
diom,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001169242,NaN,NaN,0.002183658,NaN,NaN,0.610072,3.182408143523941e-5,12.0,true
unfold_robust,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.003748216,NaN,NaN,0.0062536015,NaN,NaN,1.623648,NaN,,false
qmr,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.000999473,NaN,NaN,0.001730624,NaN,NaN,0.440072,9.769902861805125e-8,13.0,true
internal,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.071922956,NaN,NaN,0.079156435,NaN,NaN,134.97896,109.671708669757,,true
cgls_lanczos_shift,col,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001057612,NaN,NaN,0.002061003,NaN,NaN,0.44008,2.6398239893388998e-5,16.0,true
lsqr,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.01419654,NaN,NaN,0.014313199,NaN,NaN,7.772088,109.671708669757,12.0,true
cgls,col,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,0.017049078,NaN,NaN,0.026606393,NaN,NaN,8.031424,109.67170866975708,12.0,true
crls,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001146679,NaN,NaN,0.002319638,NaN,NaN,0.432568,3.0479753813618044e-5,11.0,true
lu,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001793573,NaN,NaN,0.002909113,NaN,NaN,1.665712,1.3831205316387953e-12,,true
lsmr,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001036162,NaN,NaN,0.002012738,NaN,NaN,0.432568,3.0479756529673926e-5,11.0,true
bicgstab,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001022917,NaN,NaN,0.001974396,NaN,NaN,0.428984,6.602678438548884e-11,4.0,true
gmres_iterative,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001270231,NaN,NaN,0.0027561615,NaN,NaN,0.946616,8.884785974943099e-9,5.0,true
bicgstabl,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001325274,NaN,NaN,0.002544179,NaN,NaN,1.075896,1.3355591227852342e-7,5.0,true
cg,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001042754,NaN,NaN,0.001745893,NaN,NaN,0.415144,3.374088634257453e-5,4.0,true
dqgmres,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001043095,NaN,NaN,0.001987165,NaN,NaN,0.632248,8.88480610068885e-9,5.0,true
unfold_default,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001869174,NaN,NaN,0.003418909,NaN,NaN,0.681696,0.0013524365137580364,,true
gmres,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001113417,NaN,NaN,0.001994479,NaN,NaN,0.5662,8.884806317927859e-9,5.0,true
klu,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001516493,NaN,NaN,0.002487372,NaN,NaN,0.732368,9.376421796689471e-13,,true
bilq,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.089063225,NaN,NaN,0.267970084,NaN,NaN,5.541304,NaN,,false
lslq,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001158772,NaN,NaN,0.0019836835,NaN,NaN,0.429496,4.888508936899567e-7,13.0,true
qr,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002272681,NaN,NaN,0.003439197,NaN,NaN,1.366608,1.8662748522592894e-12,,true
cg_iterative,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001581565,NaN,NaN,0.002322955,NaN,NaN,0.737976,3.374088634537777e-5,4.0,true
diom,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.000990307,NaN,NaN,0.001947621,NaN,NaN,0.618424,8.884968758203465e-9,5.0,true
unfold_robust,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.004124292,NaN,NaN,0.0047890475,NaN,NaN,1.651504,NaN,,false
qmr,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.05476873,NaN,NaN,0.0784426945,NaN,NaN,5.547368,NaN,,false
internal,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00168539,NaN,NaN,0.002631478,NaN,NaN,0.750768,1.3830885917465297e-12,,true
cgls_lanczos_shift,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001057853,NaN,NaN,0.001837054,NaN,NaN,0.432568,3.0479753813618044e-5,11.0,true
lsqr,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001002209,NaN,NaN,0.001572057,NaN,NaN,0.431032,3.048171382442265e-5,11.0,true
cgls,ilu0,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001211271,NaN,NaN,0.001903549,NaN,NaN,0.419768,3.0481708532481287e-5,11.0,true
crls,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001472041,NaN,NaN,0.0023884,NaN,NaN,0.42628,0.00012677161580538574,14.0,true
lu,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001705278,NaN,NaN,0.002997758,NaN,NaN,1.637088,1.256141046742824e-15,,true
lsmr,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001142804,NaN,NaN,0.0022648385,NaN,NaN,0.42628,0.000242699471439257,13.0,true
bicgstab,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001210891,NaN,NaN,0.001990714,NaN,NaN,0.422696,2.0190811219050245e-5,10.0,true
gmres_iterative,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001416367,NaN,NaN,0.002784468,NaN,NaN,0.937,7.347756983210366e-5,12.0,true
bicgstabl,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001246298,NaN,NaN,0.0023536345,NaN,NaN,1.069608,3.184851778892926e-8,5.0,true
cg,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001131122,NaN,NaN,0.001627743,NaN,NaN,0.408856,6.330568650847011e-5,12.0,true
dqgmres,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001428749,NaN,NaN,0.002461427,NaN,NaN,0.62596,7.347756976317176e-5,12.0,true
unfold_default,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001634576,NaN,NaN,0.003264924,NaN,NaN,0.663232,5.926392675064979e-6,,true
gmres,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001163542,NaN,NaN,0.002288713,NaN,NaN,0.559912,7.347757036763012e-5,12.0,true
klu,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001195673,NaN,NaN,0.001381952,NaN,NaN,0.705456,2.227212004505268e-16,,true
bilq,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001443617,NaN,NaN,0.002435443,NaN,NaN,0.435496,6.330501111526469e-5,12.0,true
lslq,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001312532,NaN,NaN,0.002409319,NaN,NaN,0.423208,1.0932519136187202e-5,18.0,true
qr,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00211139,NaN,NaN,0.00350783,NaN,NaN,1.33984,2.445214425459346e-15,,true
cg_iterative,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001322761,NaN,NaN,0.001945695,NaN,NaN,0.727592,6.330563821914898e-5,12.0,true
diom,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001135901,NaN,NaN,0.001741767,NaN,NaN,0.612136,7.342271933971218e-5,12.0,true
unfold_robust,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.004082628,NaN,NaN,0.00648332,NaN,NaN,1.624768,NaN,,false
qmr,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001316579,NaN,NaN,0.00235094,NaN,NaN,0.442136,6.646359937784044e-7,13.0,true
internal,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001802471,NaN,NaN,0.002674827,NaN,NaN,1.643344,1.256141046742824e-15,,true
cgls_lanczos_shift,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001330586,NaN,NaN,0.002736383,NaN,NaN,0.42628,0.00012677161580538574,14.0,true
lsqr,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001139237,NaN,NaN,0.002070674,NaN,NaN,0.424744,0.00020105413227560246,13.0,true
cgls,jacobi,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001214337,NaN,NaN,0.00199949,NaN,NaN,0.41348,0.00014274814761654447,13.0,true
crls,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001171137,NaN,NaN,0.002408197,NaN,NaN,0.4324,2.3905579815409656e-5,11.0,true
lu,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001622052,NaN,NaN,0.003030815,NaN,NaN,1.790696,3.469446951953614e-18,,true
lsmr,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001340545,NaN,NaN,0.002409945,NaN,NaN,0.4324,2.390557971421047e-5,11.0,true
bicgstab,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.000979086,NaN,NaN,0.0017233675,NaN,NaN,0.428816,9.378036999724084e-13,1.0,true
gmres_iterative,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001306751,NaN,NaN,0.0020853665,NaN,NaN,0.918032,2.2834996351019827e-13,1.0,true
bicgstabl,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001390428,NaN,NaN,0.002556685,NaN,NaN,1.075728,7.112230289156452e-8,5.0,true
cg,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.000920506,NaN,NaN,0.001620029,NaN,NaN,0.414976,2.2780348063420593e-13,1.0,true
dqgmres,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001021887,NaN,NaN,0.0017478685,NaN,NaN,0.63208,2.3438495044270113e-12,1.0,true
unfold_default,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001676635,NaN,NaN,0.002453487,NaN,NaN,0.59724,7.068332978601757e-17,,true
gmres,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001042766,NaN,NaN,0.002033995,NaN,NaN,0.566032,2.3439598955947543e-12,1.0,true
klu,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002018817,NaN,NaN,0.00336124,NaN,NaN,0.7562,3.469446951953614e-18,,true
bilq,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.062303104,NaN,NaN,0.134000659,NaN,NaN,5.172496,NaN,,false
lslq,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001549336,NaN,NaN,0.003050753,NaN,NaN,0.429328,1.686154703114383e-7,13.0,true
qr,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002479941,NaN,NaN,0.003189342,NaN,NaN,1.420136,6.876882339474944e-16,,true
cg_iterative,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001058786,NaN,NaN,0.0022825515,NaN,NaN,0.711184,2.2780348063420593e-13,1.0,true
diom,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.000983695,NaN,NaN,0.001705038,NaN,NaN,0.618256,2.3438495044270113e-12,1.0,true
unfold_robust,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.005440104,NaN,NaN,0.0076965965,NaN,NaN,1.734936,NaN,,false
qmr,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.047685905,NaN,NaN,0.0716936665,NaN,NaN,5.174528,NaN,,false
internal,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001719094,NaN,NaN,0.0028040095,NaN,NaN,1.795224,3.469446951953614e-18,,true
cgls_lanczos_shift,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001071329,NaN,NaN,0.002192753,NaN,NaN,0.4324,2.3905579815409656e-5,11.0,true
lsqr,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001195943,NaN,NaN,0.001725146,NaN,NaN,0.430864,2.390655965072201e-5,11.0,true
cgls,ldl_reg,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001207945,NaN,NaN,0.0019764975,NaN,NaN,0.4196,2.3906559763217648e-5,11.0,true
crls,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001240346,NaN,NaN,0.0024123885,NaN,NaN,0.431872,1.2876000510498323e-6,12.0,true
lu,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001557099,NaN,NaN,0.0025047815,NaN,NaN,1.960744,1.2509268882771003e-17,,true
lsmr,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001345693,NaN,NaN,0.0023123755,NaN,NaN,0.431872,1.2876458061750257e-6,12.0,true
bicgstab,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001113638,NaN,NaN,0.001898815,NaN,NaN,0.428288,4.0133630492910265e-5,3.0,true
gmres_iterative,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001618134,NaN,NaN,0.002855765,NaN,NaN,0.924672,1.7167815698693656e-12,5.0,true
bicgstabl,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001460077,NaN,NaN,0.002128652,NaN,NaN,1.0752,8.740725185302702e-9,5.0,true
cg,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001099953,NaN,NaN,0.001803131,NaN,NaN,0.414448,1.1427001317444967e-12,5.0,true
dqgmres,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001219178,NaN,NaN,0.002522844,NaN,NaN,0.631552,1.3263724772032725e-12,5.0,true
unfold_default,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002503609,NaN,NaN,0.0031998645,NaN,NaN,0.65764,4.6772567061693415e-7,,true
gmres,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001107569,NaN,NaN,0.001741077,NaN,NaN,0.565504,4.691667465897699e-13,5.0,true
klu,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001666376,NaN,NaN,0.002620312,NaN,NaN,0.787,8.882885271582587e-16,,true
bilq,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.145693869,NaN,NaN,0.145693869,NaN,NaN,11.15776,NaN,,false
lslq,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001281826,NaN,NaN,0.002545316,NaN,NaN,0.4288,1.6643033866100215e-5,13.0,true
qr,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00265894,NaN,NaN,0.004497389,NaN,NaN,1.59716,3.55412667228348e-15,,true
cg_iterative,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001409515,NaN,NaN,0.00248369,NaN,NaN,0.7168,1.2086812826549921e-12,5.0,true
diom,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001324315,NaN,NaN,0.00240892,NaN,NaN,0.617728,4.69163383760933e-13,5.0,true
unfold_robust,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.009652852,NaN,NaN,0.010347917,NaN,NaN,1.854376,NaN,,false
qmr,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.194461835,NaN,NaN,0.194461835,NaN,NaN,11.1644,NaN,,false
internal,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00204625,NaN,NaN,0.0034269155,NaN,NaN,1.966936,1.2509268882771003e-17,,true
cgls_lanczos_shift,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001239305,NaN,NaN,0.0027052965,NaN,NaN,0.431872,1.2876000510498323e-6,12.0,true
lsqr,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001286414,NaN,NaN,0.0023259545,NaN,NaN,0.430336,1.2876410364299196e-6,12.0,true
cgls,lldl,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001295461,NaN,NaN,0.00211563,NaN,NaN,0.419072,1.2878585733868206e-6,12.0,true
crls,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lu,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lsmr,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstab,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
gmres_iterative,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstabl,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
dqgmres,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
unfold_default,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
gmres,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
klu,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bilq,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lslq,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
qr,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg_iterative,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diom,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
unfold_robust,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
qmr,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
internal,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cgls_lanczos_shift,none,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lsqr,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cgls,none,6008,16,0.1664239347536618,32,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
crls,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001682006,NaN,NaN,0.002998546,NaN,NaN,0.7228,2.27609884718038e-6,15.0,true
lu,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001886891,NaN,NaN,0.003187241,NaN,NaN,1.686088,1.3831205316387953e-12,,true
lsmr,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00168937,NaN,NaN,0.002989048,NaN,NaN,0.57688,1.558996646446745e-6,15.0,true
bicgstab,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001286123,NaN,NaN,0.0027134315,NaN,NaN,0.631664,5.524341600889821e-5,10.0,true
gmres_iterative,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001605512,NaN,NaN,0.003418434,NaN,NaN,1.235568,2.2134881900052194e-5,12.0,true
bicgstabl,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001751286,NaN,NaN,0.002919868,NaN,NaN,1.074288,6.165077279087714e-9,5.0,true
cg,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001282817,NaN,NaN,0.002307299,NaN,NaN,0.54,1.930001098897431e-5,12.0,true
dqgmres,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001450412,NaN,NaN,0.00240927,NaN,NaN,0.757104,2.051039372653341e-5,12.0,true
unfold_default,nystrom,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002620276,NaN,NaN,0.0036031255,NaN,NaN,0.701944,0.0013524365137580364,,true
